District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,2.0,3,1.5
RAMNAGARA, 1.RAMANAGARA, 2017-18,Summer     ,86.0,92,1.06976744186047
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,7.0,6,0.857142857142857
RAMNAGARA, 1.RAMANAGARA, 2008-09,Whole Year ,3655.0,136649,37.3868673050616
RAMNAGARA, 1.RAMANAGARA, 2009-10,Whole Year ,3376.0,100865,29.8770734597156
RAMNAGARA, 1.RAMANAGARA, 2010-11,Whole Year ,2127.0,64046,30.1109543958627
RAMNAGARA, 1.RAMANAGARA, 2011-12,Whole Year ,2163.0,71083,32.8631530282016
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,19.0,54,2.84210526315789
RAMNAGARA, 1.RAMANAGARA, 2013-14,Whole Year ,10.0,25,2.5
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,11.0,6.5,0.590909090909091
RAMNAGARA, 1.RAMANAGARA, 2015-16,Whole Year ,10.0,7.7,0.77
RAMNAGARA, 1.RAMANAGARA, 2016-17,Whole Year ,6.0,3.6,0.6
RAMNAGARA, 1.RAMANAGARA, 2017-18,Whole Year ,6.0,3.9,0.65
RAMNAGARA, 1.RAMANAGARA, 2009-10,Whole Year ,18.0,14,0.777777777777778
RAMNAGARA, 1.RAMANAGARA, 2010-11,Whole Year ,2.0,1,0.5
RAMNAGARA, 1.RAMANAGARA, 2011-12,Whole Year ,1.0,1,1
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,2.0,2,1
RAMNAGARA, 1.RAMANAGARA, 2013-14,Whole Year ,2.0,2,1
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,2.0,1,0.5
RAMNAGARA, 1.RAMANAGARA, 2018-19,Whole Year ,16.0,19,1.1875
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,1754.0,3541,2.0188141391106
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,1892.0,2056,1.08668076109937
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,1651.0,2121,1.28467595396729
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,1441.0,3402,2.36086051353227
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,892.0,1447,1.62219730941704
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,1511.0,3563,2.35804103242886
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,1001.0,888,0.887112887112887
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,915.0,710,0.775956284153005
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,1253.0,888,0.708699122106943
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,2105.0,1656,0.786698337292162
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,149.0,93,0.624161073825503
RAMNAGARA, 1.RAMANAGARA, 2008-09,Whole Year ,13861.0,92242000,6654.78681191833
RAMNAGARA, 1.RAMANAGARA, 2009-10,Whole Year ,14328.0,101875000,7110.20379676159
RAMNAGARA, 1.RAMANAGARA, 2010-11,Whole Year ,14982.0,143220000,9559.47136563877
RAMNAGARA, 1.RAMANAGARA, 2011-12,Whole Year ,14532.0,168554000,11598.8164051748
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,14014.0,162546000,11598.8297416869
RAMNAGARA, 1.RAMANAGARA, 2013-14,Whole Year ,13637.0,108194000,7933.85642003373
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,15056.0,167850000,11148.3793836344
RAMNAGARA, 1.RAMANAGARA, 2015-16,Whole Year ,18242.0,142779000,7826.93783576362
RAMNAGARA, 1.RAMANAGARA, 2016-17,Whole Year ,20052.0,128360000,6401.35647316976
RAMNAGARA, 1.RAMANAGARA, 2017-18,Whole Year ,21901.0,138873000,6340.94333592073
RAMNAGARA, 1.RAMANAGARA, 2018-19,Whole Year ,30244.0,155786000,5150.97209363841
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,2.0,1,0.5
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,2.0,1,0.5
RAMNAGARA, 1.RAMANAGARA, 2015-16,Whole Year ,1.0,nan,0
RAMNAGARA, 1.RAMANAGARA, 2017-18,Whole Year ,2.0,1,0.5
RAMNAGARA, 1.RAMANAGARA, 2018-19,Whole Year ,2.0,2,1
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,1.0,2,2
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,1.0,2,2
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,1.0,2,2
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,23.0,6,0.260869565217391
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,1996.0,2585,1.29509018036072
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,12.0,4,0.333333333333333
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,1154.0,724,0.62738301559792
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,1327.0,495,0.373021853805576
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,1160.0,1697,1.46293103448276
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,2909.0,3816,1.31179099346855
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,2656.0,3449,1.29856927710843
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,1630.0,904,0.554601226993865
RAMNAGARA, 1.RAMANAGARA, 2017-18,Rabi       ,4.0,2,0.5
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,292.0,98,0.335616438356164
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,529.0,491,0.928166351606805
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,25.0,42,1.68
RAMNAGARA, 1.RAMANAGARA, 2008-09,Summer     ,7.0,23,3.28571428571429
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,18.0,54,3
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,485.0,399,0.822680412371134
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,13.0,35,2.69230769230769
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,602.0,486,0.807308970099668
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,455.0,417,0.916483516483516
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,484.0,537,1.10950413223141
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,1.0,2,2
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,484.0,548,1.13223140495868
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,2.0,4,2
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,492.0,427,0.867886178861789
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,520.0,270,0.519230769230769
RAMNAGARA, 1.RAMANAGARA, 2016-17,Summer     ,2.0,5,2.5
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,322.0,346,1.07453416149068
RAMNAGARA, 1.RAMANAGARA, 2017-18,Summer     ,4.0,9,2.25
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,2.0,3,1.5
RAMNAGARA, 1.RAMANAGARA, 2013-14,Whole Year ,1.0,1,1
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,1.0,1,1
RAMNAGARA, 1.RAMANAGARA, 2015-16,Whole Year ,1.0,1,1
RAMNAGARA, 1.RAMANAGARA, 2016-17,Whole Year ,4.0,3,0.75
RAMNAGARA, 1.RAMANAGARA, 2017-18,Whole Year ,5.0,4,0.8
RAMNAGARA, 1.RAMANAGARA, 2018-19,Whole Year ,2.0,13,6.5
RAMNAGARA, 1.RAMANAGARA, 2008-09,Whole Year ,4.0,127,31.75
RAMNAGARA, 1.RAMANAGARA, 2009-10,Whole Year ,6.0,189,31.5
RAMNAGARA, 1.RAMANAGARA, 2011-12,Whole Year ,9.0,28.6,3.17777777777778
RAMNAGARA, 1.RAMANAGARA, 2012-13,Whole Year ,7.0,223,31.8571428571429
RAMNAGARA, 1.RAMANAGARA, 2013-14,Whole Year ,2.0,55,27.5
RAMNAGARA, 1.RAMANAGARA, 2014-15,Whole Year ,3.0,87,29
RAMNAGARA, 1.RAMANAGARA, 2015-16,Whole Year ,20.0,747,37.35
RAMNAGARA, 1.RAMANAGARA, 2016-17,Whole Year ,7.0,177,25.2857142857143
RAMNAGARA, 1.RAMANAGARA, 2017-18,Whole Year ,33.0,852,25.8181818181818
RAMNAGARA, 1.RAMANAGARA, 2018-19,Whole Year ,11.0,169.3,15.3909090909091
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,4067.0,1758,0.432259650848291
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,3536.0,1821,0.514988687782805
RAMNAGARA, 1.RAMANAGARA, 2012-13,Rabi       ,55.0,35,0.636363636363636
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,35.0,27,0.771428571428571
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,18.0,13,0.722222222222222
RAMNAGARA, 1.RAMANAGARA, 2015-16,Rabi       ,9.0,3,0.333333333333333
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,70.0,34,0.485714285714286
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,20.0,17,0.85
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,7723.0,3903,0.505373559497605
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,52.0,39,0.75
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,7464.0,5368,0.719185423365488
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,77.0,60,0.779220779220779
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,4204.0,4521,1.07540437678402
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,71.0,83,1.16901408450704
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,4700.0,4401,0.936382978723404
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,24.0,20,0.833333333333333
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,3168.0,2387,0.753472222222222
RAMNAGARA, 1.RAMANAGARA, 2012-13,Summer     ,5.0,4,0.8
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,5588.0,7342,1.31388690050107
RAMNAGARA, 1.RAMANAGARA, 2013-14,Summer     ,38.0,34,0.894736842105263
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,3648.0,4332,1.1875
RAMNAGARA, 1.RAMANAGARA, 2014-15,Summer     ,42.0,36,0.857142857142857
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,3307.0,4756,1.4381614756577
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,2527.0,2713,1.07360506529482
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,1510.0,1819,1.2046357615894
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,1169.0,1273,1.08896492728828
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,3887.0,2223,0.57190635451505
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,3763.0,1970,0.523518469306404
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,4321.0,1979,0.457995834297616
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,4067.0,1758,0.432259650848291
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,3536.0,1821,0.514988687782805
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,4318.0,3319,0.768642890226957
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,3970.0,3711,0.934760705289673
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,4584.0,3828,0.835078534031414
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,3205.0,2305,0.719188767550702
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,4694.0,2698,0.574776310183213
RAMNAGARA, 1.RAMANAGARA, 2012-13,Rabi       ,2782.0,1575,0.566139468008627
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,7356.0,5996,0.815116911364872
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,2810.0,1839,0.654448398576512
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,5299.0,3182,0.600490658614833
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,2154.0,1512,0.701949860724234
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,5744.0,4295,0.747736768802228
RAMNAGARA, 1.RAMANAGARA, 2015-16,Rabi       ,3300.0,2693,0.816060606060606
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,2075.0,564,0.271807228915663
RAMNAGARA, 1.RAMANAGARA, 2016-17,Rabi       ,8501.0,727,0.0855193506646277
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,2848.0,1878,0.659410112359551
RAMNAGARA, 1.RAMANAGARA, 2017-18,Rabi       ,4086.0,1704,0.417033773861968
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,3020.0,1532,0.50728476821192
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,4292.0,2283,0.531919850885368
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,1703.0,2336,1.37169700528479
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,60.0,214,3.56666666666667
RAMNAGARA, 1.RAMANAGARA, 2018-19,Summer     ,146.0,471,3.22602739726027
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,1754.0,5374,3.06385404789054
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,100.0,315,3.15
RAMNAGARA, 1.RAMANAGARA, 2008-09,Summer     ,146.0,459,3.14383561643836
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,1646.0,6845,4.15856622114216
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,85.0,224,2.63529411764706
RAMNAGARA, 1.RAMANAGARA, 2009-10,Summer     ,262.0,717,2.73664122137405
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,1134.0,5367,4.73280423280423
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,200.0,589,2.945
RAMNAGARA, 1.RAMANAGARA, 2010-11,Summer     ,391.0,1330,3.40153452685422
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,1959.0,6797,3.46962736089842
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,131.0,482,3.6793893129771
RAMNAGARA, 1.RAMANAGARA, 2011-12,Summer     ,299.0,1019,3.40802675585284
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,2988.0,10784,3.6091030789826
RAMNAGARA, 1.RAMANAGARA, 2012-13,Rabi       ,134.0,550,4.1044776119403
RAMNAGARA, 1.RAMANAGARA, 2012-13,Summer     ,262.0,900,3.43511450381679
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,4270.0,18323,4.29110070257611
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,104.0,391,3.75961538461538
RAMNAGARA, 1.RAMANAGARA, 2013-14,Summer     ,304.0,986,3.24342105263158
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,2084.0,8262,3.96449136276392
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,114.0,467,4.09649122807018
RAMNAGARA, 1.RAMANAGARA, 2014-15,Summer     ,530.0,1729,3.2622641509434
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,1453.0,4525,3.11424638678596
RAMNAGARA, 1.RAMANAGARA, 2015-16,Rabi       ,175.0,399,2.28
RAMNAGARA, 1.RAMANAGARA, 2015-16,Summer     ,359.0,1368,3.81058495821727
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,1760.0,3630,2.0625
RAMNAGARA, 1.RAMANAGARA, 2016-17,Rabi       ,22.0,39,1.77272727272727
RAMNAGARA, 1.RAMANAGARA, 2016-17,Summer     ,133.0,1276,9.59398496240602
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,1679.0,6792,4.04526503871352
RAMNAGARA, 1.RAMANAGARA, 2017-18,Rabi       ,307.0,1030,3.35504885993485
RAMNAGARA, 1.RAMANAGARA, 2017-18,Summer     ,174.0,653,3.75287356321839
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,2470.0,5399,2.18582995951417
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,391.0,1326,3.39130434782609
RAMNAGARA, 1.RAMANAGARA, 2018-19,Summer     ,465.0,1602,3.44516129032258
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,80.0,11,0.1375
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,68.0,8,0.117647058823529
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,8.0,2,0.25
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,19.0,5,0.263157894736842
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,38.0,12,0.31578947368421
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,7.0,2,0.285714285714286
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,6.0,1,0.166666666666667
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,1.0,nan,0
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,1.0,nan,0
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,85.0,28,0.329411764705882
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,20.0,6,0.3
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,1309.0,416,0.317799847211612
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,1418.0,434,0.306064880112835
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,967.0,291,0.300930713547053
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,916.0,249,0.271834061135371
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,617.0,148,0.239870340356564
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,975.0,213,0.218461538461538
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,579.0,152,0.262521588946459
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,605.0,99,0.163636363636364
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,244.0,38,0.155737704918033
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,311.0,67,0.215434083601286
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,11.0,2,0.181818181818182
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,23.0,119,5.17391304347826
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,20.0,71,3.55
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,5.0,31,6.2
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,30.0,148,4.93333333333333
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,10.0,53,5.3
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,5.0,33,6.6
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,7.0,36,5.14285714285714
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,13.0,57,4.38461538461539
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,16.0,115,7.1875
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,20.0,221,11.05
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,1.0,8,8
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,45.0,17,0.377777777777778
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,22.0,9,0.409090909090909
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,18.0,7,0.388888888888889
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,61.0,57,0.934426229508197
RAMNAGARA, 1.RAMANAGARA, 2012-13,Rabi       ,39.0,18,0.461538461538462
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,109.0,87,0.798165137614679
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,76.0,58,0.763157894736842
RAMNAGARA, 1.RAMANAGARA, 2015-16,Rabi       ,48.0,32,0.666666666666667
RAMNAGARA, 1.RAMANAGARA, 2016-17,Rabi       ,6.0,nan,0
RAMNAGARA, 1.RAMANAGARA, 2017-18,Rabi       ,7.0,6,0.857142857142857
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,8.0,6,0.75
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,7808.0,7849,1.00525102459016
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,8212.0,7015,0.854237700925475
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,5391.0,3938,0.730476720460026
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,3709.0,5342,1.44028039902939
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,2106.0,1765,0.838081671415005
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,5852.0,6088,1.04032809295967
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,5626.0,7958,1.4145040881621
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,5742.0,13779,2.39968652037618
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,5720.0,5352,0.935664335664336
RAMNAGARA, 1.RAMANAGARA, 2017-18,Kharif     ,6319.0,6699,1.06013609748378
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,948.0,641,0.676160337552743
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,6.0,43,7.16666666666667
RAMNAGARA, 1.RAMANAGARA, 2018-19,Summer     ,3.0,26,8.66666666666667
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,26.0,232,8.92307692307692
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,4.0,38,9.5
RAMNAGARA, 1.RAMANAGARA, 2011-12,Summer     ,1.0,9,9
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,12.0,74,6.16666666666667
RAMNAGARA, 1.RAMANAGARA, 2015-16,Kharif     ,7.0,28,4
RAMNAGARA, 1.RAMANAGARA, 2016-17,Kharif     ,7.0,69,9.85714285714286
RAMNAGARA, 1.RAMANAGARA, 2018-19,Kharif     ,1.0,8,8
RAMNAGARA, 1.RAMANAGARA, 2018-19,Rabi       ,33.0,71,2.15151515151515
RAMNAGARA, 1.RAMANAGARA, 2018-19,Summer     ,173.0,359,2.07514450867052
RAMNAGARA, 1.RAMANAGARA, 2008-09,Kharif     ,78025.0,137659,1.76429349567446
RAMNAGARA, 1.RAMANAGARA, 2008-09,Rabi       ,11.0,23,2.09090909090909
RAMNAGARA, 1.RAMANAGARA, 2008-09,Summer     ,178.0,354,1.98876404494382
RAMNAGARA, 1.RAMANAGARA, 2009-10,Kharif     ,76469.0,138869,1.81601694804431
RAMNAGARA, 1.RAMANAGARA, 2009-10,Rabi       ,25.0,59,2.36
RAMNAGARA, 1.RAMANAGARA, 2009-10,Summer     ,278.0,522,1.87769784172662
RAMNAGARA, 1.RAMANAGARA, 2010-11,Kharif     ,72967.0,165230,2.26444831225074
RAMNAGARA, 1.RAMANAGARA, 2010-11,Rabi       ,67.0,139,2.07462686567164
RAMNAGARA, 1.RAMANAGARA, 2010-11,Summer     ,440.0,861,1.95681818181818
RAMNAGARA, 1.RAMANAGARA, 2011-12,Kharif     ,70613.0,165450,2.34305297891323
RAMNAGARA, 1.RAMANAGARA, 2011-12,Rabi       ,10.0,20,2
RAMNAGARA, 1.RAMANAGARA, 2011-12,Summer     ,335.0,645,1.92537313432836
RAMNAGARA, 1.RAMANAGARA, 2012-13,Kharif     ,62037.0,127654,2.0577074971388
RAMNAGARA, 1.RAMANAGARA, 2012-13,Rabi       ,1.0,1,1
RAMNAGARA, 1.RAMANAGARA, 2012-13,Summer     ,288.0,431,1.49652777777778
RAMNAGARA, 1.RAMANAGARA, 2013-14,Kharif     ,69955.0,175912,2.51464512901151
RAMNAGARA, 1.RAMANAGARA, 2013-14,Rabi       ,4.0,6,1.5
RAMNAGARA, 1.RAMANAGARA, 2013-14,Summer     ,330.0,648,1.96363636363636
RAMNAGARA, 1.RAMANAGARA, 2014-15,Kharif     ,69083.0,136049,1.96935570256069
RAMNAGARA, 1.RAMANAGARA, 2014-15,Rabi       ,25.0,41,1.64
